C:\Simcenter\Testxpress\ProjectData\BMW_GS_Test_260907\Data\Down_128.xdf,07.09.26,13:55:01,,,
,M4: Comp_Name_plate_x : SORD(C1,R1) Time[s],M4: Comp_Name_plate_x : SORD(C1,R1) [g],M5: Comp_Name_plate_x : LEVEL(C1) Time[s],M5: Comp_Name_plate_x : LEVEL(C1) [g],M6: Comp_Name_plate_y : SORD(C2,R1) Time[s],M6: Comp_Name_plate_y : SORD(C2,R1) [g],M7: Comp_Name_plate_y : LEVEL(C2) Time[s],M7: Comp_Name_plate_y : LEVEL(C2) [g],M8: Comp_Name_plate_z : SORD(C3,R1) Time[s],M8: Comp_Name_plate_z : SORD(C3,R1) [g],M9: Comp_Name_plate_z : LEVEL(C3) Time[s],M9: Comp_Name_plate_z : LEVEL(C3) [g],M10: LEVEL(R1) Time[s],M10: LEVEL(R1) [rpm]
Unit,s,g,s,g,s,g,s,g,s,g,s,g,s,rpm
Sensor,,,,,,,,,,,,,,
PointId,,,,,,,,,,,,,,Tacho1
PointDir,,'',,'',,'',,'',,'',,'',,''
Info1,,,,,,,,,,,,,,
Info2,,,,,,,,,,,,,,
Info3,,,,,,,,,,,,,,
Info4,,,,,,,,,,,,,,
Z Axis,,,,,,,,,,,,,,
,9.343750000,0.000000000,9.343750000,0.003804624,9.343750000,0.000000000,9.343750000,0.003369256,9.343750000,0.000000000,9.343750000,0.003064737,9.343750000,0.000000000
,9.359375000,0.000000000,9.359375000,0.003783289,9.359375000,0.000000000,9.359375000,0.003391788,9.359375000,0.000000000,9.359375000,0.003084920,9.359375000,0.000000000
,9.375000000,0.000000000,9.375000000,0.003811619,9.375000000,0.000000000,9.375000000,0.003347644,9.375000000,0.000000000,9.375000000,0.003064245,9.375000000,0.000000000
,9.390625000,0.000000000,9.390625000,0.003796909,9.390625000,0.000000000,9.390625000,0.003339687,9.390625000,0.000000000,9.390625000,0.003104351,9.390625000,0.000000000
,9.406250000,0.000000000,9.406250000,0.003812170,9.406250000,0.000000000,9.406250000,0.003309564,9.406250000,0.000000000,9.406250000,0.003170012,9.406250000,0.000000000
,9.421875000,0.000000000,9.421875000,0.003789627,9.421875000,0.000000000,9.421875000,0.003306159,9.421875000,0.000000000,9.421875000,0.003217374,9.421875000,0.000000000
,9.437500000,0.000000000,9.437500000,0.003799056,9.437500000,0.000000000,9.437500000,0.003321161,9.437500000,0.000000000,9.437500000,0.003216224,9.437500000,0.000000000
,9.453125000,0.000000000,9.453125000,0.003790166,9.453125000,0.000000000,9.453125000,0.003274726,9.453125000,0.000000000,9.453125000,0.003228485,9.453125000,0.000000000
,9.468750000,0.000000000,9.468750000,0.003797960,9.468750000,0.000000000,9.468750000,0.003242574,9.468750000,0.000000000,9.468750000,0.003379004,9.468750000,0.000000000
,9.484375000,0.000000000,9.484375000,0.003823374,9.484375000,0.000000000,9.484375000,0.003226888,9.484375000,0.000000000,9.484375000,0.003360097,9.484375000,0.000000000
,9.500000000,0.000000000,9.500000000,0.003845281,9.500000000,0.000000000,9.500000000,0.003201974,9.500000000,0.000000000,9.500000000,0.003355765,9.500000000,0.000000000
,9.515625000,0.000000000,9.515625000,0.003825862,9.515625000,0.000000000,9.515625000,0.003153356,9.515625000,0.000000000,9.515625000,0.003319905,9.515625000,0.000000000
,9.531250000,0.000000000,9.531250000,0.003911639,9.531250000,0.000000000,9.531250000,0.003123970,9.531250000,0.000000000,9.531250000,0.003357173,9.531250000,0.000000000
,9.546875000,0.000000000,9.546875000,0.003987697,9.546875000,0.000000000,9.546875000,0.003151860,9.546875000,0.000000000,9.546875000,0.003406946,9.546875000,0.000000000
,9.562500000,0.000000000,9.562500000,0.004002632,9.562500000,0.000000000,9.562500000,0.003220337,9.562500000,0.000000000,9.562500000,0.003607565,9.562500000,0.000000000
,9.578125000,0.000000000,9.578125000,0.003971353,9.578125000,0.000000000,9.578125000,0.003223418,9.578125000,0.000000000,9.578125000,0.003637713,9.578125000,0.000000000
,9.593750000,0.000000000,9.593750000,0.004044615,9.593750000,0.000000000,9.593750000,0.003195510,9.593750000,0.000000000,9.593750000,0.003655606,9.593750000,0.000000000
,9.609375000,0.000000000,9.609375000,0.004181108,9.609375000,0.000000000,9.609375000,0.003151997,9.609375000,0.000000000,9.609375000,0.003615553,9.609375000,0.000000000
,9.625000000,0.000000000,9.625000000,0.004443516,9.625000000,0.000000000,9.625000000,0.003169078,9.625000000,0.000000000,9.625000000,0.003823861,9.625000000,0.000000000
,9.640625000,0.000000000,9.640625000,0.004548182,9.640625000,0.000000000,9.640625000,0.003178802,9.640625000,0.000000000,9.640625000,0.003976818,9.640625000,0.000000000
,9.656250000,0.000000000,9.656250000,0.004580368,9.656250000,0.000000000,9.656250000,0.003203455,9.656250000,0.000000000,9.656250000,0.004012368,9.656250000,0.000000000
,9.671875000,0.000000000,9.671875000,0.004651535,9.671875000,0.000000000,9.671875000,0.003184027,9.671875000,0.000000000,9.671875000,0.004004918,9.671875000,0.000000000
,9.687500000,0.000000000,9.687500000,0.004818840,9.687500000,0.000000000,9.687500000,0.003192415,9.687500000,0.000000000,9.687500000,0.003987286,9.687500000,0.000000000
,9.703125000,0.000000000,9.703125000,0.004914449,9.703125000,0.000000000,9.703125000,0.003238031,9.703125000,0.000000000,9.703125000,0.003981758,9.703125000,0.000000000
,9.718750000,0.000000000,9.718750000,0.005019656,9.718750000,0.000000000,9.718750000,0.003255628,9.718750000,0.000000000,9.718750000,0.004021050,9.718750000,0.000000000
,9.734375000,0.000000000,9.734375000,0.004973003,9.734375000,0.000000000,9.734375000,0.003202645,9.734375000,0.000000000,9.734375000,0.003924211,9.734375000,0.000000000
,9.750000000,0.000000000,9.750000000,0.004997468,9.750000000,0.000000000,9.750000000,0.003188719,9.750000000,0.000000000,9.750000000,0.003863069,9.750000000,0.000000000
,9.765625000,0.000000000,9.765625000,0.005023272,9.765625000,0.000000000,9.765625000,0.003293294,9.765625000,0.000000000,9.765625000,0.003818700,9.765625000,0.000000000
,9.781250000,0.000000000,9.781250000,0.005061145,9.781250000,0.000000000,9.781250000,0.003392756,9.781250000,0.000000000,9.781250000,0.003738380,9.781250000,0.000000000
,9.796875000,0.000000000,9.796875000,0.005019833,9.796875000,0.000000000,9.796875000,0.003410144,9.796875000,0.000000000,9.796875000,0.003698356,9.796875000,0.000000000
,9.812500000,0.000000000,9.812500000,0.004963935,9.812500000,0.000000000,9.812500000,0.003438442,9.812500000,0.000000000,9.812500000,0.003644064,9.812500000,0.000000000
,9.828125000,0.000000000,9.828125000,0.004967642,9.828125000,0.000000000,9.828125000,0.003554772,9.828125000,0.000000000,9.828125000,0.003599880,9.828125000,0.000000000
,9.843750000,0.000000000,9.843750000,0.004907373,9.843750000,0.000000000,9.843750000,0.003618556,9.843750000,0.000000000,9.843750000,0.003548750,9.843750000,0.000000000
,9.859375000,0.000000000,9.859375000,0.004901068,9.859375000,0.000000000,9.859375000,0.003614256,9.859375000,0.000000000,9.859375000,0.003630494,9.859375000,0.000000000
,9.875000000,0.000000000,9.875000000,0.004904766,9.875000000,0.000000000,9.875000000,0.003668744,9.875000000,0.000000000,9.875000000,0.003609130,9.875000000,0.000000000
,9.890625000,0.000000000,9.890625000,0.004861845,9.890625000,0.000000000,9.890625000,0.003815155,9.890625000,0.000000000,9.890625000,0.003694585,9.890625000,0.000000000
,9.906250000,0.000000000,9.906250000,0.004760310,9.906250000,0.000000000,9.906250000,0.003985279,9.906250000,0.000000000,9.906250000,0.003762782,9.906250000,0.000000000
,9.921875000,0.000000000,9.921875000,0.004739638,9.921875000,0.000000000,9.921875000,0.004052316,9.921875000,0.000000000,9.921875000,0.003792658,9.921875000,0.000000000
,9.937500000,0.000000000,9.937500000,0.004741063,9.937500000,0.000000000,9.937500000,0.004080089,9.937500000,0.000000000,9.937500000,0.003868486,9.937500000,0.000000000
,9.953125000,0.000000000,9.953125000,0.004630124,9.953125000,0.000000000,9.953125000,0.004060896,9.953125000,0.000000000,9.953125000,0.003831996,9.953125000,0.000000000
,9.968750000,0.000000000,9.968750000,0.004555564,9.968750000,0.000000000,9.968750000,0.004087936,9.968750000,0.000000000,9.968750000,0.003914202,9.968750000,0.000000000
,9.984375000,0.000000000,9.984375000,0.004502973,9.984375000,0.000000000,9.984375000,0.004099290,9.984375000,0.000000000,9.984375000,0.003873802,9.984375000,0.000000000
,10.000000000,0.000000000,10.000000000,0.004473027,10.000000000,0.000000000,10.000000000,0.004096663,10.000000000,0.000000000,10.000000000,0.003866945,10.000000000,0.000000000
,10.015625000,0.000000000,10.015625000,0.004402365,10.015625000,0.000000000,10.015625000,0.004194690,10.015625000,0.000000000,10.015625000,0.003842504,10.015625000,0.000000000
,10.031250000,0.000000000,10.031250000,0.004353772,10.031250000,0.000000000,10.031250000,0.004451610,10.031250000,0.000000000,10.031250000,0.003941910,10.031250000,0.000000000
,10.046875000,0.000000000,10.046875000,0.004346349,10.046875000,0.000000000,10.046875000,0.004515070,10.046875000,0.000000000,10.046875000,0.003945544,10.046875000,0.000000000
,10.062500000,0.000000000,10.062500000,0.004315883,10.062500000,0.000000000,10.062500000,0.004480394,10.062500000,0.000000000,10.062500000,0.003943824,10.062500000,0.000000000
,10.078125000,0.000000000,10.078125000,0.004365864,10.078125000,0.000000000,10.078125000,0.004492128,10.078125000,0.000000000,10.078125000,0.003872763,10.078125000,0.000000000
,10.093750000,0.000000000,10.093750000,0.004331209,10.093750000,0.000000000,10.093750000,0.004583365,10.093750000,0.000000000,10.093750000,0.003838072,10.093750000,0.000000000
,10.109375000,0.000000000,10.109375000,0.004323837,10.109375000,0.000000000,10.109375000,0.004692392,10.109375000,0.000000000,10.109375000,0.003790123,10.109375000,0.000000000
,10.125000000,0.000000000,10.125000000,0.004352148,10.125000000,0.000000000,10.125000000,0.004846678,10.125000000,0.000000000,10.125000000,0.003749311,10.125000000,0.000000000
,10.140625000,0.000000000,10.140625000,0.004410476,10.140625000,0.000000000,10.140625000,0.004958300,10.140625000,0.000000000,10.140625000,0.003725118,10.140625000,0.000000000
,10.156250000,0.000000000,10.156250000,0.004500685,10.156250000,0.000000000,10.156250000,0.005009814,10.156250000,0.000000000,10.156250000,0.003667687,10.156250000,0.000000000
,10.171875000,0.000000000,10.171875000,0.004547722,10.171875000,0.000000000,10.171875000,0.005002428,10.171875000,0.000000000,10.171875000,0.003593168,10.171875000,0.000000000
,10.187500000,0.000000000,10.187500000,0.004629681,10.187500000,0.000000000,10.187500000,0.004964494,10.187500000,0.000000000,10.187500000,0.003517054,10.187500000,0.000000000
,10.203125000,0.000000000,10.203125000,0.004625760,10.203125000,0.000000000,10.203125000,0.004909130,10.203125000,0.000000000,10.203125000,0.003481594,10.203125000,0.000000000
,10.218750000,0.000000000,10.218750000,0.004648965,10.218750000,0.000000000,10.218750000,0.004929535,10.218750000,0.000000000,10.218750000,0.003407613,10.218750000,0.000000000
,10.234375000,0.000000000,10.234375000,0.004727844,10.234375000,0.000000000,10.234375000,0.004973951,10.234375000,0.000000000,10.234375000,0.003376401,10.234375000,0.000000000
,10.250000000,0.000000000,10.250000000,0.004834977,10.250000000,0.000000000,10.250000000,0.004897939,10.250000000,0.000000000,10.250000000,0.003365697,10.250000000,0.000000000
,10.265625000,0.000000000,10.265625000,0.004911311,10.265625000,0.000000000,10.265625000,0.004821901,10.265625000,0.000000000,10.265625000,0.003330219,10.265625000,0.000000000
,10.281250000,0.000000000,10.281250000,0.004934863,10.281250000,0.000000000,10.281250000,0.004750230,10.281250000,0.000000000,10.281250000,0.003260224,10.281250000,0.000000000
,10.296875000,0.000000000,10.296875000,0.004938843,10.296875000,0.000000000,10.296875000,0.004693886,10.296875000,0.000000000,10.296875000,0.003300906,10.296875000,0.000000000
,10.312500000,0.000000000,10.312500000,0.004918898,10.312500000,0.000000000,10.312500000,0.004592240,10.312500000,0.000000000,10.312500000,0.003333350,10.312500000,0.000000000
,10.328125000,0.000000000,10.328125000,0.004930227,10.328125000,0.000000000,10.328125000,0.004530111,10.328125000,0.000000000,10.328125000,0.003312065,10.328125000,0.000000000
,10.343750000,0.000000000,10.343750000,0.004869242,10.343750000,0.000000000,10.343750000,0.004472057,10.343750000,0.000000000,10.343750000,0.003417270,10.343750000,0.000000000
,10.359375000,0.000000000,10.359375000,0.004812937,10.359375000,0.000000000,10.359375000,0.004475424,10.359375000,0.000000000,10.359375000,0.003361923,10.359375000,0.000000000
